date,store_id,category,weather,promotion,special_event,dominant_age_group,num_customers,total_sales,online_sales,in_store_sales,avg_transaction,return_rate
2023-10-17,store_4,Electronics,Cloudy,Flash Sale,False,25-34,111.0,1356.88,391.08,965.8,12.22,0.0474
2023-10-17,store_4,Clothing,Cloudy,,False,35-44,87.0,730.62,423.25,307.38,8.4,0.0462
2023-10-17,store_4,Groceries,Cloudy,Discount,False,25-34,108.0,1425.67,332.17,1093.51,13.2,0.0365
2023-10-17,store_4,Home Goods,Rainy,Discount,False,25-34,90.0,1408.86,226.08,1182.78,15.65,0.0478
2023-10-17,store_4,Beauty,Cloudy,Seasonal,False,25-34,119.0,1081.39,260.8,,9.09,0.0582
2023-10-17,store_5,Electronics,Windy,Flash Sale,False,55+,85.0,1317.6,574.26,743.34,,0.0247
2023-10-17,store_5,Clothing,Rainy,BOGO,False,45-54,99.0,1203.59,606.18,597.41,12.16,0.0796
2023-10-17,store_5,Groceries,Cloudy,Flash Sale,False,55+,104.0,1242.83,387.33,855.51,11.95,0.0475
2023-10-17,store_5,Home Goods,Rainy,Discount,False,18-24,105.0,601.78,407.06,194.72,5.73,0.0573
2023-10-17,store_5,Beauty,Windy,Flash Sale,True,45-54,131.0,1999.95,146.44,1853.5,15.27,0.0499
2023-10-17,store_6,Electronics,Cloudy,,False,35-44,104.0,941.6,371.57,570.03,9.05,0.0178
2023-10-17,store_6,Clothing,Sunny,Discount,False,18-24,123.0,1183.88,480.14,703.74,9.63,0.0577
2023-10-17,store_6,Groceries,,BOGO,True,35-44,148.0,1903.17,1221.53,681.64,12.86,0.0595
2023-10-17,store_6,Home Goods,Cloudy,Flash Sale,False,18-24,93.0,1137.55,341.87,795.68,12.23,0.0598
2023-10-17,store_6,Beauty,,BOGO,True,45-54,122.0,2053.0,1079.74,,16.83,0.0374
2023-10-17,store_7,Electronics,Rainy,Discount,False,18-24,81.0,1371.63,717.85,653.78,16.93,0.041
2023-10-17,store_7,Clothing,Rainy,BOGO,False,35-44,90.0,1434.15,222.7,1211.45,15.93,0.0133
2023-10-17,store_7,Groceries,Sunny,,False,25-34,102.0,878.07,393.82,,8.61,0.0676
2023-10-17,store_7,Home Goods,Snowy,Seasonal,False,25-34,79.0,1110.04,632.01,478.03,14.05,0.0467
2023-10-17,store_7,Beauty,Snowy,BOGO,False,,70.0,1044.13,88.49,955.64,14.92,0.0503
2023-10-17,store_8,Electronics,Sunny,Discount,False,45-54,105.0,1214.11,404.69,809.42,11.56,0.0461
2023-10-17,store_8,Clothing,Cloudy,BOGO,False,25-34,101.0,1215.37,625.43,589.94,,0.0368
2023-10-17,store_8,Groceries,Snowy,Flash Sale,False,45-54,79.0,1021.32,311.9,709.42,12.93,0.049
2023-10-17,store_8,Home Goods,Windy,Flash Sale,False,35-44,95.0,897.15,103.88,793.27,9.44,0.0346
2023-10-17,store_8,Beauty,Snowy,Flash Sale,False,25-34,90.0,1307.59,154.49,1153.11,14.53,0.039
2023-10-17,store_9,Electronics,Snowy,Seasonal,False,25-34,72.0,1126.3,218.56,907.74,15.64,0.0494
2023-10-17,store_9,Clothing,Sunny,,False,25-34,119.0,1137.8,577.83,559.97,9.56,0.0803
2023-10-17,store_9,Groceries,Rainy,Discount,False,55+,75.0,1122.29,790.47,331.82,14.96,0.0683
2023-10-17,store_9,Home Goods,Windy,Discount,False,45-54,97.0,869.22,368.01,501.21,8.96,
2023-10-17,store_9,Beauty,Sunny,Discount,False,45-54,99.0,1282.06,157.38,1124.68,12.95,0.025
2023-10-17,store_10,Electronics,Snowy,,False,45-54,76.0,669.75,276.01,393.74,8.81,0.0582
2023-10-17,store_10,Clothing,Sunny,BOGO,False,35-44,104.0,1655.03,209.48,1445.56,15.91,0.0556
2023-10-17,store_10,Groceries,Windy,,False,35-44,71.0,791.51,235.13,556.38,11.15,0.0464
2023-10-17,store_10,Home Goods,Sunny,BOGO,False,35-44,112.0,1450.66,200.16,1250.5,12.95,0.0428
2023-10-17,store_10,Beauty,Snowy,,False,18-24,63.0,923.24,371.55,551.69,14.65,0.0429
2023-10-18,store_1,Electronics,Rainy,Seasonal,False,35-44,92.0,846.32,286.96,559.37,9.2,0.0596
2023-10-18,store_1,Clothing,,Flash Sale,True,45-54,143.0,1622.98,1355.43,267.55,11.35,0.018
2023-10-18,store_1,Groceries,Windy,Discount,False,55+,93.0,,522.34,119.26,6.9,0.0374
2023-10-18,store_1,Home Goods,Snowy,Seasonal,False,45-54,86.0,983.35,346.65,636.7,11.43,0.0497
2023-10-18,store_1,Beauty,Sunny,BOGO,False,18-24,104.0,1754.16,667.52,1086.65,16.87,0.0292
2023-10-18,store_2,Electronics,Windy,Flash Sale,False,35-44,102.0,966.08,110.3,855.78,9.47,0.0658
2023-10-18,store_2,Clothing,Windy,Discount,False,25-34,88.0,1550.71,347.8,1202.91,17.62,0.0615
2023-10-18,store_2,Groceries,Rainy,BOGO,False,45-54,89.0,1650.15,118.4,1531.76,18.54,0.0434
2023-10-18,store_2,Home Goods,,Seasonal,True,55+,143.0,1427.16,661.92,765.25,9.98,0.0395
2023-10-18,store_2,Beauty,Windy,BOGO,False,18-24,99.0,1379.92,232.68,1147.23,13.94,0.0533
2023-10-18,store_3,Electronics,Snowy,Seasonal,True,18-24,114.0,1187.57,469.55,718.02,10.42,0.0406
2023-10-18,store_3,Clothing,Rainy,BOGO,False,45-54,90.0,1207.0,126.92,1080.08,13.41,0.0769
2023-10-18,store_3,Groceries,Sunny,,False,25-34,140.0,1143.84,683.67,460.16,8.17,0.0492
2023-10-18,store_3,Home Goods,Snowy,Discount,True,25-34,150.0,1666.63,511.04,1155.59,11.11,0.0746
2023-10-18,store_3,Beauty,Rainy,Seasonal,False,35-44,92.0,1126.14,301.45,824.69,12.24,0.0635
2023-10-18,store_4,Electronics,Windy,BOGO,False,18-24,108.0,1805.37,600.73,1204.64,16.72,0.0387
2023-10-18,store_4,Clothing,Rainy,Seasonal,False,18-24,74.0,1167.97,426.82,741.15,15.78,0.0625
2023-10-18,store_4,Groceries,Snowy,Discount,False,18-24,86.0,750.8,292.38,458.41,8.73,0.0259
2023-10-18,store_4,Home Goods,Rainy,Discount,False,55+,84.0,851.3,289.64,561.65,10.13,0.0422
2023-10-18,store_4,Beauty,Rainy,Discount,False,55+,93.0,1228.61,921.31,307.3,13.21,0.0706
2023-10-18,store_5,Electronics,Windy,BOGO,False,18-24,88.0,1446.4,619.4,827.0,16.44,
2023-10-18,store_5,Clothing,Rainy,Seasonal,False,45-54,98.0,901.26,413.84,487.41,9.2,0.0381
2023-10-18,store_5,Groceries,Rainy,Seasonal,False,45-54,100.0,1204.75,699.97,504.79,12.05,0.0396
2023-10-18,store_5,Home Goods,Windy,Discount,False,45-54,78.0,1433.65,1031.45,402.2,18.38,0.0627
2023-10-18,store_5,Beauty,Snowy,Flash Sale,,25-34,81.0,818.61,220.33,598.28,10.11,0.0162
2023-10-18,store_6,Electronics,Rainy,Flash Sale,True,55+,145.0,2106.87,1116.64,990.24,14.53,0.0375
2023-10-18,store_6,Clothing,Cloudy,Discount,False,45-54,110.0,1211.93,400.96,810.97,11.02,0.0477
2023-10-18,store_6,Groceries,Snowy,BOGO,False,35-44,77.0,1088.75,107.32,981.43,14.14,0.0361
2023-10-18,store_6,Home Goods,Cloudy,Seasonal,False,45-54,102.0,1249.79,252.18,997.61,12.25,0.0698
2023-10-18,store_6,Beauty,Cloudy,Discount,True,45-54,138.0,1886.64,468.77,1417.87,13.67,0.041
2023-10-18,store_7,Electronics,Rainy,,False,18-24,76.0,658.68,343.88,314.8,8.67,0.0568
2023-10-18,store_7,Clothing,Cloudy,Seasonal,False,55+,93.0,1098.37,730.21,368.16,11.81,0.0623
2023-10-18,store_7,Groceries,Windy,,False,45-54,98.0,935.19,370.24,564.95,9.54,0.0557
2023-10-18,store_7,Home Goods,Rainy,,False,55+,72.0,1250.6,452.83,797.77,17.37,0.0446
2023-10-18,store_7,Beauty,Windy,,False,18-24,89.0,763.56,76.6,686.96,8.58,
2023-10-18,store_8,Electronics,Sunny,Seasonal,False,25-34,119.0,1128.29,315.28,813.02,9.48,0.0213
2023-10-18,store_8,Clothing,Windy,,False,18-24,74.0,946.41,93.93,852.48,12.79,0.0531
2023-10-18,store_8,Groceries,Windy,Seasonal,False,18-24,89.0,1152.28,338.61,813.66,12.95,0.032
2023-10-18,store_8,Home Goods,Snowy,Seasonal,False,25-34,64.0,831.33,368.78,462.55,12.99,0.0543
2023-10-18,store_8,Beauty,Sunny,BOGO,False,45-54,133.0,1454.93,724.39,730.53,10.94,0.0368
2023-10-18,store_9,Electronics,Cloudy,Seasonal,False,18-24,95.0,888.45,114.58,773.87,,0.0304
2023-10-18,store_9,Clothing,Cloudy,BOGO,False,25-34,90.0,1267.74,342.6,,14.09,0.0711
2023-10-18,store_9,Groceries,Snowy,,False,55+,65.0,850.3,232.98,617.32,13.08,0.0115
2023-10-18,store_9,Home Goods,Rainy,Seasonal,False,18-24,104.0,1063.29,242.43,820.86,10.22,0.0486
2023-10-18,store_9,Beauty,Rainy,Seasonal,False,35-44,91.0,1056.82,84.72,972.11,11.61,0.0596
2023-10-18,store_10,Electronics,Sunny,Flash Sale,False,45-54,134.0,1066.84,269.92,796.91,7.96,0.024
2023-10-18,store_10,Clothing,Windy,Discount,False,45-54,100.0,734.89,257.23,477.66,7.35,
2023-10-18,store_10,Groceries,Rainy,BOGO,False,55+,88.0,825.6,300.95,524.64,9.38,0.0571
2023-10-18,store_10,Home Goods,Windy,BOGO,False,18-24,95.0,999.39,541.85,457.54,10.52,0.0503
2023-10-18,store_10,Beauty,Snowy,Discount,False,55+,79.0,559.53,121.69,437.84,7.08,0.0577
2023-10-19,store_1,Electronics,Sunny,Discount,False,35-44,128.0,1250.75,395.54,855.21,9.77,0.0074
2023-10-19,store_1,Clothing,Snowy,BOGO,False,25-34,75.0,969.34,131.74,837.61,12.92,0.0329
2023-10-19,store_1,Groceries,Snowy,Flash Sale,False,25-34,76.0,730.93,244.05,486.88,9.62,0.0786
2023-10-19,store_1,Home Goods,Snowy,BOGO,False,18-24,80.0,1374.81,757.82,616.98,17.19,0.0633
2023-10-19,store_1,Beauty,Cloudy,Discount,False,55+,110.0,1253.35,423.66,829.68,11.39,0.0388
2023-10-19,store_2,Electronics,Rainy,Seasonal,False,45-54,92.0,1207.38,685.17,,13.12,0.0301
2023-10-19,store_2,Clothing,Rainy,BOGO,False,18-24,95.0,1144.95,689.12,455.83,12.05,0.0658
2023-10-19,store_2,Groceries,Sunny,Flash Sale,False,35-44,101.0,1316.36,756.02,560.34,13.03,0.0106
2023-10-19,store_2,Home Goods,Snowy,Flash Sale,False,35-44,94.0,911.84,454.8,457.05,9.7,0.0796
2023-10-19,store_2,Beauty,Snowy,,False,25-34,68.0,635.2,382.83,252.38,9.34,0.0291
2023-10-19,store_3,Electronics,Windy,,False,18-24,94.0,1152.91,231.46,921.45,12.26,0.0323
2023-10-19,store_3,Clothing,Sunny,Discount,False,18-24,102.0,1254.08,167.9,1086.18,12.29,0.0397
2023-10-19,store_3,Groceries,Cloudy,Seasonal,False,35-44,107.0,1178.26,721.76,456.5,11.01,0.0359
2023-10-19,store_3,Home Goods,Sunny,,False,55+,108.0,1271.38,483.17,788.2,11.77,0.0153
2023-10-19,store_3,Beauty,Sunny,,False,18-24,112.0,1171.75,651.45,520.3,10.46,0.0592
2023-10-19,store_4,Electronics,Sunny,BOGO,False,25-34,106.0,1373.48,341.37,,12.96,0.0336
2023-10-19,store_4,Clothing,Rainy,BOGO,False,35-44,76.0,835.81,204.76,631.04,11.0,0.0619
2023-10-19,store_4,Groceries,Windy,Flash Sale,False,55+,96.0,1304.86,522.03,782.83,13.59,0.0736
2023-10-19,store_4,Home Goods,Windy,,False,35-44,102.0,708.87,292.63,416.24,6.95,0.0467
2023-10-19,store_4,Beauty,Sunny,Seasonal,False,25-34,105.0,1449.88,278.61,1171.27,13.81,0.0561
2023-10-19,store_5,Electronics,Rainy,BOGO,False,18-24,81.0,1559.46,1247.6,311.85,19.25,0.0639
2023-10-19,store_5,Clothing,Snowy,Flash Sale,False,45-54,85.0,1345.95,391.8,954.16,15.83,0.0566
2023-10-19,store_5,Groceries,Sunny,Discount,False,45-54,102.0,1372.47,363.36,1009.12,13.46,0.0676
2023-10-19,store_5,Home Goods,,Seasonal,False,55+,95.0,1357.33,861.3,496.03,14.29,0.0672
2023-10-19,store_5,Beauty,Windy,Seasonal,False,45-54,91.0,1104.12,220.42,883.7,12.13,0.0512
2023-10-19,store_6,Electronics,Windy,Flash Sale,False,55+,99.0,1505.09,328.3,1176.79,15.2,0.0503
2023-10-19,store_6,Clothing,Sunny,Seasonal,False,55+,124.0,1193.91,415.85,778.05,9.63,0.0643
2023-10-19,store_6,Groceries,Rainy,BOGO,False,45-54,103.0,875.26,758.36,116.9,8.5,0.0214
2023-10-19,store_6,Home Goods,Sunny,BOGO,False,18-24,115.0,1925.74,709.36,,,0.0556
2023-10-19,store_6,Beauty,Cloudy,Flash Sale,False,18-24,98.0,1320.18,999.0,321.18,13.47,0.063
2023-10-19,store_7,Electronics,Windy,,False,55+,87.0,687.49,177.49,510.01,7.9,0.0926
2023-10-19,store_7,Clothing,Rainy,,False,18-24,80.0,918.42,304.01,614.41,11.48,0.0362
2023-10-19,store_7,Groceries,Cloudy,Seasonal,False,18-24,109.0,1059.5,827.94,231.56,9.72,0.0455
2023-10-19,store_7,Home Goods,Cloudy,Discount,True,35-44,136.0,1499.76,120.48,1379.28,11.03,0.0543
2023-10-19,store_7,Beauty,Cloudy,Flash Sale,False,55+,118.0,1064.2,625.33,438.87,9.02,0.0596
2023-10-19,store_8,Electronics,Windy,BOGO,False,35-44,98.0,1277.77,723.42,554.35,13.04,0.0757
2023-10-19,store_8,Clothing,Windy,Flash Sale,False,55+,102.0,1249.09,85.72,1163.37,12.25,0.0429
2023-10-19,store_8,Groceries,Sunny,,False,55+,113.0,1114.08,435.12,678.96,9.86,0.03
2023-10-19,store_8,Home Goods,Snowy,Flash Sale,False,55+,73.0,1066.57,339.3,727.27,14.61,0.0205
2023-10-19,store_8,Beauty,Rainy,Discount,False,18-24,85.0,820.78,166.98,653.79,9.66,
2023-10-19,store_9,Electronics,Sunny,BOGO,False,35-44,119.0,950.08,326.42,623.65,7.98,0.0353
2023-10-19,store_9,Clothing,Sunny,,False,18-24,129.0,1316.74,546.36,770.38,10.21,0.0478
2023-10-19,store_9,Groceries,Rainy,,False,45-54,87.0,885.94,189.92,696.02,10.18,0.0706
2023-10-19,store_9,Home Goods,Snowy,,False,45-54,82.0,813.0,639.66,173.35,9.91,0.0965
2023-10-19,store_9,Beauty,Sunny,Flash Sale,False,45-54,91.0,1415.3,375.21,1040.09,15.55,0.0356
2023-10-19,store_10,Electronics,Windy,BOGO,False,35-44,103.0,1375.53,329.94,1045.59,13.35,0.0597
2023-10-19,store_10,Clothing,Windy,Discount,False,18-24,82.0,1335.79,206.22,1129.57,16.29,0.0517
2023-10-19,store_10,Groceries,Windy,Seasonal,False,55+,103.0,964.01,372.45,591.56,9.36,0.0882
2023-10-19,store_10,Home Goods,Cloudy,Seasonal,False,18-24,89.0,1208.42,651.07,557.35,13.58,0.0244
2023-10-19,store_10,Beauty,Windy,,False,55+,91.0,855.66,173.62,682.05,9.4,0.0469
2023-10-20,store_1,Electronics,Snowy,Seasonal,False,35-44,85.0,913.76,370.18,543.58,10.75,0.0424
2023-10-20,store_1,Clothing,Cloudy,BOGO,False,35-44,119.0,1386.98,878.99,507.99,11.66,0.0161
2023-10-20,store_1,Groceries,Snowy,Discount,False,35-44,87.0,973.04,,268.82,11.18,0.0357
2023-10-20,store_1,Home Goods,Snowy,Flash Sale,False,25-34,62.0,1045.02,564.26,480.76,16.86,0.0832
2023-10-20,store_1,Beauty,Windy,Flash Sale,False,45-54,82.0,1194.88,448.78,746.1,14.57,0.0742
2023-10-20,store_2,Electronics,Rainy,,False,55+,94.0,824.97,133.8,691.17,8.78,0.0694
2023-10-20,store_2,Clothing,Sunny,Flash Sale,True,,133.0,,1306.22,305.43,12.12,0.0654
2023-10-20,store_2,Groceries,Windy,BOGO,False,45-54,104.0,1578.1,813.77,764.33,15.17,0.008
2023-10-20,store_2,Home Goods,Rainy,Discount,False,55+,88.0,1002.68,577.44,425.24,11.39,0.0171
2023-10-20,store_2,Beauty,,,False,45-54,111.0,965.99,361.37,604.61,8.7,0.0599
2023-10-20,store_3,Electronics,Snowy,Seasonal,False,25-34,76.0,1271.46,193.38,1078.07,16.73,0.0542
2023-10-20,store_3,Clothing,Snowy,Discount,False,55+,81.0,902.89,281.1,621.79,11.15,0.0811
2023-10-20,store_3,Groceries,Cloudy,Seasonal,False,35-44,91.0,1052.98,768.89,284.1,11.57,0.0517
2023-10-20,store_3,Home Goods,Windy,BOGO,False,18-24,93.0,1505.24,351.77,1153.47,16.19,0.0432
2023-10-20,store_3,Beauty,Cloudy,Flash Sale,True,35-44,142.0,1341.98,471.15,870.83,9.45,0.0541
2023-10-20,store_4,Electronics,Snowy,,False,25-34,76.0,757.49,239.14,518.35,9.97,0.0337
2023-10-20,store_4,Clothing,Snowy,BOGO,False,35-44,76.0,998.98,400.08,598.9,13.14,0.0344
2023-10-20,store_4,Groceries,Snowy,BOGO,False,45-54,72.0,644.02,99.32,544.7,8.94,0.0596
2023-10-20,store_4,Home Goods,Cloudy,Flash Sale,False,45-54,96.0,833.64,376.14,457.5,8.68,
2023-10-20,store_4,Beauty,Sunny,BOGO,False,18-24,96.0,1387.08,309.81,1077.28,14.45,0.0504
2023-10-20,store_5,Electronics,Sunny,,False,45-54,114.0,673.85,545.39,128.46,5.91,0.0469
2023-10-20,store_5,Clothing,Sunny,,False,18-24,117.0,925.26,396.69,528.57,7.91,0.0818
2023-10-20,store_5,Groceries,Cloudy,Seasonal,False,25-34,96.0,1215.28,605.69,609.6,12.66,0.0622
2023-10-20,store_5,Home Goods,Cloudy,Seasonal,False,55+,118.0,830.66,461.25,369.41,7.04,0.0593
2023-10-20,store_5,Beauty,Rainy,Flash Sale,False,35-44,89.0,1370.13,577.75,792.38,15.39,0.012
2023-10-20,store_6,Electronics,Rainy,BOGO,False,18-24,84.0,1481.16,583.95,897.21,17.63,0.0492
2023-10-20,store_6,Clothing,Cloudy,,False,25-34,85.0,761.17,142.48,618.69,8.95,0.0537
2023-10-20,store_6,Groceries,Rainy,BOGO,False,55+,108.0,1553.86,451.51,1102.35,14.39,0.0612
2023-10-20,store_6,Home Goods,Windy,BOGO,False,55+,102.0,1347.71,216.51,1131.19,13.21,0.0763
2023-10-20,store_6,Beauty,Snowy,,,55+,71.0,780.48,39.38,741.1,10.99,0.0403
2023-10-20,store_7,Electronics,Rainy,,False,25-34,86.0,457.5,103.88,353.62,5.32,0.0377
2023-10-20,store_7,Clothing,Cloudy,Discount,False,55+,99.0,1088.33,98.79,989.55,10.99,0.0524
2023-10-20,store_7,Groceries,Snowy,Seasonal,False,25-34,80.0,927.02,298.82,628.2,11.59,0.0559
2023-10-20,store_7,Home Goods,Sunny,,False,25-34,,1160.44,823.8,,12.48,0.0656
2023-10-20,store_7,Beauty,Rainy,Seasonal,False,25-34,90.0,1273.45,733.69,539.76,14.15,0.0434
2023-10-20,store_8,Electronics,Sunny,Seasonal,True,18-24,209.0,2528.98,901.3,1627.68,12.1,0.0671
2023-10-20,store_8,Clothing,Sunny,Discount,False,45-54,106.0,1640.77,276.73,1364.04,15.48,0.0473
2023-10-20,store_8,Groceries,Cloudy,Seasonal,False,55+,88.0,1096.03,562.88,533.15,12.45,0.0408
2023-10-20,store_8,Home Goods,Sunny,,False,18-24,105.0,1090.54,258.45,832.09,10.39,0.0477
2023-10-20,store_8,Beauty,Cloudy,Flash Sale,False,18-24,102.0,935.74,206.36,729.38,9.17,0.0535
2023-10-20,store_9,Electronics,Rainy,BOGO,False,,,1260.6,595.44,665.16,13.13,0.0918
2023-10-20,store_9,Clothing,Sunny,Seasonal,True,35-44,163.0,1785.87,347.49,1438.38,10.96,0.0463
2023-10-20,store_9,Groceries,Windy,,False,45-54,94.0,827.47,325.54,501.93,8.8,0.0358
2023-10-20,store_9,Home Goods,Windy,Seasonal,True,45-54,125.0,1668.8,863.93,804.87,13.35,0.0591
2023-10-20,store_9,Beauty,Rainy,Flash Sale,False,18-24,83.0,1057.17,610.76,446.41,12.74,0.0363
2023-10-20,store_10,Electronics,Windy,Seasonal,False,55+,106.0,1194.29,593.13,601.17,11.27,0.0331
2023-10-20,store_10,Clothing,,Seasonal,False,35-44,97.0,1207.52,541.59,665.93,12.45,0.0529
2023-10-20,store_10,Groceries,Windy,Seasonal,False,25-34,95.0,1214.46,720.7,493.77,12.78,0.054
2023-10-20,store_10,Home Goods,Snowy,Seasonal,False,45-54,90.0,914.87,173.1,741.77,10.17,0.0584
2023-10-20,store_10,Beauty,Sunny,Flash Sale,False,45-54,123.0,,413.0,1021.51,11.66,
2023-10-21,store_1,Electronics,Snowy,Flash Sale,False,45-54,116.0,1058.53,224.44,834.1,9.13,0.0775
2023-10-21,store_1,Clothing,Snowy,BOGO,False,45-54,117.0,,165.05,1071.82,10.57,0.0484
2023-10-21,store_1,Groceries,Windy,BOGO,False,25-34,117.0,2035.67,1218.25,817.41,17.4,0.0251
2023-10-21,store_1,Home Goods,Snowy,Seasonal,False,35-44,122.0,1296.14,963.8,332.35,10.62,0.0721
2023-10-21,store_1,Beauty,Windy,Seasonal,False,55+,146.0,1613.36,1385.82,227.54,11.05,0.0858
2023-10-21,store_2,Electronics,Windy,,False,35-44,117.0,818.5,109.77,708.73,7.0,0.0479
2023-10-21,store_2,Clothing,Sunny,Discount,False,25-34,154.0,1335.36,593.13,742.23,8.67,0.0425
2023-10-21,store_2,Groceries,Snowy,Flash Sale,True,18-24,126.0,2791.36,1581.73,1209.63,22.15,0.0193
2023-10-21,store_2,Home Goods,Windy,Flash Sale,False,35-44,112.0,1476.89,93.34,1383.55,13.19,0.0491
2023-10-21,store_2,Beauty,Sunny,BOGO,False,35-44,144.0,1457.26,755.94,701.32,10.12,0.0378
2023-10-21,store_3,Electronics,Cloudy,Seasonal,False,55+,117.0,1738.28,328.82,1409.46,14.86,0.032
2023-10-21,store_3,Clothing,Windy,Flash Sale,False,55+,135.0,1064.96,826.73,238.23,7.89,0.0415
2023-10-21,store_3,Groceries,Cloudy,,False,55+,137.0,1346.48,628.78,717.7,9.83,0.0767
2023-10-21,store_3,Home Goods,Sunny,Seasonal,False,45-54,124.0,1856.38,499.22,,14.97,0.04
2023-10-21,store_3,Beauty,Sunny,Flash Sale,False,18-24,154.0,1381.23,376.63,1004.6,8.97,0.0779
2023-10-21,store_4,Electronics,Cloudy,Discount,True,25-34,156.0,2467.57,1794.21,673.36,15.82,0.0617
2023-10-21,store_4,Clothing,,Seasonal,False,55+,132.0,1190.04,152.91,1037.14,9.02,0.0668
2023-10-21,store_4,Groceries,Cloudy,Discount,False,25-34,135.0,1707.12,1014.55,692.57,12.65,0.0584
2023-10-21,store_4,Home Goods,Windy,,False,35-44,113.0,1099.63,179.12,920.51,9.73,0.0107
2023-10-21,store_4,Beauty,Sunny,BOGO,False,35-44,130.0,1741.97,655.89,1086.08,13.4,0.0678
2023-10-21,store_5,Electronics,Snowy,Seasonal,False,25-34,95.0,1154.09,,873.64,12.15,0.0666
2023-10-21,store_5,Clothing,Cloudy,Flash Sale,False,25-34,128.0,1914.69,952.33,962.36,14.96,0.0383
2023-10-21,store_5,Groceries,Rainy,Flash Sale,False,45-54,121.0,1302.64,901.24,401.39,10.77,0.0536
2023-10-21,store_5,Home Goods,Rainy,Discount,True,55+,170.0,2521.9,1217.83,1304.06,14.83,0.0397
2023-10-21,store_5,Beauty,Sunny,Discount,False,35-44,160.0,2195.42,879.02,1316.4,13.72,0.0256
2023-10-21,store_6,Electronics,Cloudy,Flash Sale,False,35-44,132.0,1056.87,386.27,670.6,8.01,
2023-10-21,store_6,Clothing,Rainy,Discount,False,18-24,119.0,1465.59,782.95,682.64,12.32,0.0091
2023-10-21,store_6,Groceries,Windy,BOGO,False,55+,121.0,1812.97,970.24,842.73,14.98,0.0403
2023-10-21,store_6,Home Goods,Snowy,Seasonal,False,45-54,118.0,1399.48,485.63,913.85,11.86,0.0437
2023-10-21,store_6,Beauty,Snowy,Discount,False,45-54,100.0,1646.13,128.55,1517.58,16.46,0.0507
2023-10-21,store_7,Electronics,Windy,,False,18-24,118.0,846.72,485.63,361.09,7.18,0.0305
2023-10-21,store_7,Clothing,Windy,Seasonal,False,55+,119.0,906.87,630.19,276.67,7.62,0.036
2023-10-21,store_7,Groceries,Cloudy,Flash Sale,False,18-24,136.0,1023.34,337.0,686.34,7.52,0.0616
2023-10-21,store_7,Home Goods,Snowy,,False,35-44,123.0,959.48,773.51,185.97,7.8,0.043
2023-10-21,store_7,Beauty,Sunny,,False,25-34,150.0,1307.24,533.04,774.19,8.71,0.0695
2023-10-21,store_8,Electronics,Cloudy,Flash Sale,False,25-34,120.0,1334.86,93.88,1240.98,11.12,0.0662
2023-10-21,store_8,Clothing,Cloudy,Flash Sale,False,25-34,123.0,1268.28,246.34,1021.94,10.31,0.0437
2023-10-21,store_8,Groceries,Sunny,,False,55+,132.0,1365.53,547.46,818.07,10.34,0.0745
2023-10-21,store_8,Home Goods,Sunny,Discount,False,35-44,131.0,1916.95,976.74,940.22,14.63,0.0653
2023-10-21,store_8,Beauty,Snowy,Seasonal,False,35-44,94.0,1280.03,548.03,731.99,13.62,0.0494
2023-10-21,store_9,Electronics,Cloudy,,True,18-24,187.0,1882.11,1117.01,765.11,10.06,0.0537
2023-10-21,store_9,Clothing,Cloudy,BOGO,False,35-44,139.0,1317.46,495.45,822.01,9.48,0.0642
2023-10-21,store_9,Groceries,Snowy,Flash Sale,False,18-24,108.0,1192.89,878.99,313.89,11.05,0.0334
2023-10-21,store_9,Home Goods,Cloudy,Flash Sale,False,45-54,143.0,1687.43,1153.38,534.05,11.8,0.0502
2023-10-21,store_9,Beauty,Cloudy,Flash Sale,False,25-34,122.0,1231.71,99.26,1132.44,10.1,0.0712
2023-10-21,store_10,Electronics,Sunny,Discount,False,35-44,135.0,1558.27,282.66,1275.61,11.54,0.0441
2023-10-21,store_10,Clothing,Windy,Seasonal,False,55+,123.0,1474.24,232.04,1242.21,11.99,0.0767
2023-10-21,store_10,Groceries,Rainy,Seasonal,False,35-44,125.0,1451.87,454.27,997.6,11.61,0.0433
2023-10-21,store_10,Home Goods,Rainy,Flash Sale,True,25-34,194.0,2185.96,1840.42,345.53,11.27,0.0566
2023-10-21,store_10,Beauty,Snowy,Flash Sale,False,18-24,94.0,1333.54,1065.08,268.46,14.19,0.0372
2023-10-22,store_1,Electronics,Snowy,Discount,True,25-34,131.0,1657.0,633.02,1023.97,12.65,0.0471
2023-10-22,store_1,Clothing,Rainy,BOGO,False,55+,112.0,1528.91,696.07,832.84,13.65,0.057
2023-10-22,store_1,Groceries,Rainy,Discount,False,45-54,88.0,1519.78,645.42,874.36,17.27,0.0547
2023-10-22,store_1,Home Goods,Snowy,BOGO,False,45-54,102.0,1548.53,378.02,1170.52,15.18,0.05
2023-10-22,store_1,Beauty,Windy,BOGO,False,45-54,128.0,2054.5,1025.09,1029.41,16.05,0.0336
2023-10-22,store_2,Electronics,Windy,BOGO,False,25-34,132.0,1933.92,358.21,1575.71,14.65,0.0507
2023-10-22,store_2,Clothing,Cloudy,,False,35-44,128.0,1192.05,305.12,886.93,9.31,0.0825
2023-10-22,store_2,Groceries,Windy,BOGO,False,55+,119.0,1089.03,734.22,354.81,9.15,0.0362
2023-10-22,store_2,Home Goods,Windy,Seasonal,False,18-24,125.0,890.73,34.48,856.25,7.13,0.0525
